row_id,ts,timestamp,speed,rpm,engine_load,coolant_temp,timing_advance,intake_temp,throttle,fuel_level,latitude,longitude,accel_x,accel_y,accel_z,driver_behavior,teda_flag,teda_inference_time,fuel_type,fuel_type_prob,fuel_type_inference_time,mmcloud_inference_time,eco,tipoVia,tipoVia_prob,city_highway_inference_time,instant_fuel_consumption,distancia,consumo_total,consumo_medio,notaImetro,tempAmbiente,radar_area,temp_rasp,_ts_float,maf,road_type,gyro_z_dps,gyro_x,gyro_y,gyro_z,accel_magnitude,city_highway_int,city_highway_prob,city_highway,maf_estimated,co2_emission,co2_emission_per_km,total_distance,total_consumption,consumption_count,average_consumption,heading,m.teda.run.ok,m.teda.run.wall_ms,m.teda.run.cpu_user_s,m.teda.run.cpu_sys_s,m.teda.run.thread_cpu_s,m.teda.run.rss_mb,m.teda.run.mem_pct,m.mmcloud.process_point.ok,m.mmcloud.process_point.wall_ms,m.mmcloud.process_point.cpu_user_s,m.mmcloud.process_point.cpu_sys_s,m.mmcloud.process_point.thread_cpu_s,m.mmcloud.process_point.rss_mb,m.mmcloud.process_point.mem_pct,m.rf.fuel_type.ok,m.rf.fuel_type.wall_ms,m.rf.fuel_type.cpu_user_s,m.rf.fuel_type.cpu_sys_s,m.rf.fuel_type.thread_cpu_s,m.rf.fuel_type.rss_mb,m.rf.fuel_type.mem_pct,m.rf.city_highway.ok,m.rf.city_highway.wall_ms,m.rf.city_highway.cpu_user_s,m.rf.city_highway.cpu_sys_s,m.rf.city_highway.thread_cpu_s,m.rf.city_highway.rss_mb,m.rf.city_highway.mem_pct,policy_behavior,policy_severity,m.agent.behavior.ok,m.agent.behavior.wall_ms,m.agent.behavior.cpu_user_s,m.agent.behavior.cpu_sys_s,m.agent.behavior.thread_cpu_s,m.agent.behavior.rss_mb,m.agent.behavior.mem_pct,m.agent.safety_gps.ok,m.agent.safety_gps.wall_ms,m.agent.safety_gps.cpu_user_s,m.agent.safety_gps.cpu_sys_s,m.agent.safety_gps.thread_cpu_s,m.agent.safety_gps.rss_mb,m.agent.safety_gps.mem_pct,heading_message,orch_run_ms,orch_llm_enqueue_ms,llm_message,llm_source,llm_latency,llm_total_tokens,llm_input_tokens,llm_output_tokens,llm_total_ms_client,llm_cpu_avg_pct,llm_cpu_max_pct,llm_rss_peak_mb,llm_proc_samples,llm_proc_pid,llm_metrics_source,llm_agent_inserted_behavior_prf
11,2025-12-05T13:06:54.850518+00:00,2025-07-02T17:46:49.019466,6.0,1327.0,39.0,65.0,16.5,39.0,22.0,69.8,-5.8431958,-35.1975247,-0.32833127076031055,-0.15461824150361103,9.82350624589901,normal,False,0.0835550000033436,gasolina,1.0,48.2117130000006,0.0001110000198423,False,Cidade,[0.61 0.39],160.46862799998962,0.0,0.0033333333333333,1601.1971009468486,145.56337281334987,A,28.5,793.575,62.0,,,,0.0,3.4162839745649407,3.5894071303774755,-1.2336390077604173,9.83020768789661,0.0,[0.58 0.42],City,False,0.0,0.0,0.0016666666666666668,0.0,1,0.0,N,True,0.199,0.000156,2.4e-05,0.000192,273.11,3.39,True,1.005,0.000875,0.000133,0.001012,273.11,3.39,True,0.031,1.8e-05,3e-06,2.4e-05,273.11,3.39,True,323.244,0.287554,0.032763,0.310179,274.12,3.41,Cautious,low,True,0.05,3.7e-05,6e-06,4.7e-05,274.12,3.41,True,10.693,0.010692,0.0,0.010691,274.12,3.41,,11.253351000050316,0.03425900104048196,"Cautious driving is crucial for safety and fuel economy. It's a wise practice to maintain caution, especially in the PRF Zone.",model,,91,63,28,5229,122.63529411764706,178.4,627.703125,51,87139,server+client,False
12,2025-12-05T13:06:56.520828+00:00,2025-07-02T17:46:52.408143,6.0,1327.0,39.0,65.0,16.5,39.0,22.0,69.8,-5.8431956,-35.1975249,0.3488658664052068,-0.004854168583343199,10.023714491527853,normal,False,0.1810360000149558,gasolina,1.0,42.969331999984206,0.0001290000000153,False,Cidade,[0.71 0.29],155.56206200000133,0.0,0.005,1601.1971009468486,133.43309174557072,A,28.5,793.575,60.9,,,,0.0,-3.6120172231620264,4.061195322716811,-2.0794236969384117,10.029784801448173,0.0,[0.64 0.36],City,False,0.0,0.0,0.0016666666666666668,0.0,1,0.0,N,True,0.265,0.000201,3e-05,0.000254,274.12,3.41,True,0.313,0.000269,4.1e-05,0.000312,274.12,3.41,True,0.013,8e-06,1e-06,1.1e-05,274.12,3.41,True,623.824,0.430612,0.083459,0.490904,274.38,3.41,Cautious,low,True,0.061,4.9e-05,0.0,5.6e-05,274.38,3.41,True,8.377,0.008152,0.0,0.008137,274.38,3.41,,9.497262000877527,0.04005499977211002,,,,,,,,,,,,,,
13,2025-12-05T13:06:58.150202+00:00,2025-07-02T17:46:56.034339,15.0,2228.0,25.0,65.0,16.5,39.0,22.0,69.8,-5.8431956,-35.1975249,-0.11661414778354662,0.3167007126756156,10.220189872303784,normal,False,0.2208870000117713,gasolina,1.0,53.77551700001959,0.000149000015881,False,Cidade,[0.71 0.29],169.49487800002316,0.0,0.0091666666666666,2384.1882326710816,183.39909482085244,A,28.5,885.6,63.1,,,,0.0,0.015877121140976058,4.360083939300601,3.5884838610411194,10.225760569601333,0.0,[0.66 0.34],City,False,0.0,0.0,0.004166666666666667,0.0,1,0.0,N,True,0.221,0.000173,2.7e-05,0.000216,274.38,3.41,True,0.382,0.000329,5.1e-05,0.00038,274.38,3.41,True,0.014,9e-06,2e-06,1.3e-05,274.38,3.41,True,603.894,0.36195,0.096932,0.441636,274.11,3.41,Cautious,low,True,0.064,3.9e-05,7e-06,5.4e-05,274.11,3.41,True,11.39,0.010614,0.0,0.010597,274.11,3.41,,12.260015999345342,0.027165999199496582,,,,,,,,,,,,,,
14,2025-12-05T13:07:04.119326+00:00,2025-07-02T17:46:59.426751,15.0,2228.0,25.0,65.0,16.5,39.0,24.0,68.24,-5.8431956,-35.1975249,0.20320064002655125,0.06396896249640527,9.825561314590576,normal,False,0.0910920000478654,gasolina,1.0,48.59206300000096,0.0001120000092669,False,Cidade,[0.68 0.32],164.53051499996718,0.0,0.0133333333333333,2384.1882326710816,170.29915947650582,A,28.5,925.6,60.4,,,,0.0,0.03768208594360534,-3.0533148854625214,3.1795100151274998,9.827870454734787,0.0,[0.54 0.46],City,False,0.0,0.0,0.004166666666666667,0.0,1,0.0,N,True,0.169,0.000126,2e-05,0.000159,274.11,3.41,True,0.378,0.000326,5.3e-05,0.000378,274.11,3.41,True,0.018,1.2e-05,2e-06,1.7e-05,274.11,3.41,True,306.934,0.246778,0.064595,0.300818,274.31,3.41,Cautious,low,True,0.079,5.4e-05,9e-06,7.2e-05,274.31,3.41,True,13.269,0.013286,0.0,0.013274,274.31,3.41,,14.083493999351049,0.014573999578715302,,,,,,,,,,,,,,
15,2025-12-05T13:07:05.813288+00:00,2025-07-02T17:47:02.834290,15.0,2228.0,25.0,65.0,15.0,39.0,24.0,68.24,-5.8431956,-35.1975249,-0.17495693851376382,-0.09772115855645847,10.461092620720287,normal,False,0.090036000017335,gasolina,1.0,50.877001000003474,0.0001290000000153,False,Cidade,[0.78 0.22],169.40052700005026,0.0,0.0174999999999999,2082.7391457816348,138.84927638544232,A,28.5,925.6,60.9,,,,0.0,-0.7696389352996924,0.5821740794740649,3.7044250886898684,10.46301190740277,0.0,[0.74 0.26],City,False,0.0,0.0,0.004166666666666667,0.0,1,0.0,N,True,0.144,0.000107,1.8e-05,0.000137,274.31,3.41,True,0.943,0.000847,0.000141,0.00096,274.31,3.41,True,0.583,5.5e-05,9e-06,0.00011,274.31,3.41,True,660.161,0.424342,0.078734,0.471134,274.45,3.41,Cautious,low,True,0.038,2.7e-05,5e-06,3.6e-05,274.45,3.41,True,5.375,0.004956,0.000173,0.005118,274.45,3.41,,5.871229999684147,0.009870000212686136,,,,,,,,,,,,,,
16,2025-12-05T13:07:07.359587+00:00,2025-07-02T17:47:06.618357,15.0,2228.0,25.0,65.0,15.0,39.0,24.0,68.24,-5.8431956,-35.1975249,0.08811678318539184,-0.2651513843831498,10.250050039378372,normal,False,0.2606060000402976,gasolina,1.0,154.86007199996266,0.0001109999629989,False,Cidade,[0.75 0.25],210.3554450000047,0.0,0.0216666666666666,2082.7391457816348,130.17119661135217,A,28.5,925.6,64.8,,,,0.0,2.010325258763551,1.7710926896966086,-4.186860332539767,10.253857597698527,0.0,[0.68 0.32],City,False,0.0,0.0,0.004166666666666667,0.0,1,0.0,N,True,0.201,0.000154,2.6e-05,0.000194,274.45,3.41,True,0.597,0.000612,0.0,0.000603,274.45,3.41,True,3.319,8.5e-05,0.0,0.000145,274.45,3.41,True,518.047,0.357693,0.067105,0.408742,274.39,3.41,Cautious,low,True,0.063,4.6e-05,7e-06,5.9e-05,274.39,3.41,True,7.104,0.008158,0.0,0.00688,274.39,3.41,,7.723227001406485,0.030389001040020958,Behavior: Cautious. PRF zone: none. Cautious driving is crucial for safety and fuel economy. It's a wise practice to be cautious about.,model,,85,63,22,4106,125.44473684210526,181.8,627.703125,38,87139,server+client,True
17,2025-12-05T13:07:08.942061+00:00,2025-07-02T17:47:10.014641,22.0,2228.0,25.0,65.0,15.0,39.0,24.0,68.24,-5.8432524,-35.1975495,0.4220420223453909,-0.1508939420774773,9.897164435505639,normal,False,0.0979980000010982,gasolina,1.0,44.57707000000255,0.0001110000198423,False,Cidade,[0.93 0.07],157.2375979999947,0.0,0.0277777777777777,3054.684080479731,179.6872988517489,A,28.5,1087.58,60.9,,,,0.0,3.284164030303291,3.0044861639057086,-0.024517627978470458,9.907308025584888,0.0,[0.9 0.1],City,False,0.0,0.0,0.006111111111111111,0.0,1,0.0,N,True,0.326,0.000265,4.5e-05,0.000305,274.39,3.41,True,0.7,0.000608,0.000102,0.00071,274.39,3.41,True,0.032,2e-05,0.0,2.6e-05,274.39,3.41,True,560.963,0.368217,0.079753,0.426798,274.3,3.41,Cautious,low,True,0.045,2.9e-05,5e-06,4.2e-05,274.3,3.41,True,10.266,0.010143,0.0,0.01012,274.3,3.41,,10.866091999560012,0.014444000044022687,,,,,,,,,,,,,,
18,2025-12-05T13:07:14.031050+00:00,2025-07-02T17:47:13.415922,22.0,1488.0,11.0,66.0,15.0,39.0,13.0,68.24,-5.8432524,-35.1975495,-0.09779371311625606,0.43846855150162534,9.830307014336759,cautious,False,0.1325530000144681,gasolina,1.0,42.61155199998257,0.0001120000092669,True,Cidade,[0.79 0.21],161.52458800002023,0.0,0.0338888888888888,4573.814604374221,254.10081135412335,A,28.5,460.02,61.5,,,,0.0,4.5857693543977405,-0.10291155126190965,1.7351329957853014,9.840566766050596,0.0,[0.81 0.19],City,False,0.0,0.0,0.006111111111111111,0.0,1,0.0,N,True,0.131,9.6e-05,1.6e-05,0.000125,274.3,3.41,True,0.259,0.000256,0.0,0.000258,274.3,3.41,True,0.008,7e-06,0.0,8e-06,274.3,3.41,True,481.974,0.435723,0.048509,0.474942,274.36,3.41,Cautious,low,True,0.03,2.3e-05,4e-06,2.9e-05,274.36,3.41,True,12.942,0.012874,0.0,0.012853,274.36,3.41,,13.972827999168658,0.03285200000391342,,,,,,,,,,,,,,
19,2025-12-05T13:07:15.757454+00:00,2025-07-02T17:47:17.039319,22.0,1488.0,11.0,66.0,-6.0,39.0,13.0,69.41,-5.8432524,-35.1975495,0.2500459640100736,-0.4884035002611249,10.31539332262672,cautious,False,0.1835150000033536,gasolina,1.0,53.02168100001836,0.0001860000224951,True,Cidade,[0.68 0.32],172.71086900001364,0.0,0.0399999999999999,14211.495377877043,747.9734409408971,A,28.5,460.02,63.1,,,,0.0,3.4678451499762257,-4.550962629766827,-4.331679533272722,10.329975816219367,0.0,[0.68 0.32],City,False,0.0,0.0,0.006111111111111111,0.0,1,0.0,N,True,0.303,0.000232,3.9e-05,0.000293,274.36,3.41,True,0.886,0.000953,0.0,0.000891,274.36,3.41,True,0.073,4.6e-05,0.0,6.1e-05,274.36,3.41,True,690.775,0.352698,0.132011,0.462054,274.16,3.41,Cautious,low,True,0.05,3.3e-05,6e-06,4.5e-05,274.16,3.41,True,8.713,0.007655,0.000648,0.008293,274.16,3.41,,9.22107699989283,0.015074001566972584,,,,,,,,,,,,,,
20,2025-12-05T13:07:17.448655+00:00,2025-07-02T17:47:20.428475,22.0,1488.0,11.0,66.0,-6.0,39.0,13.0,69.41,-5.8432524,-35.1975495,0.34390630040440684,-0.24465611927962205,9.970476004481144,cautious,False,0.0981649999971523,gasolina,1.0,43.26481700002205,0.0001110000198423,True,Cidade,[0.64 0.36],171.0215690000041,0.0,0.0461111111111111,14211.495377877043,710.5747688938523,A,28.5,460.02,62.6,,,,0.0,2.8414080037082057,-0.747862803876977,-1.467139498683212,9.9794047876661,0.0,[0.7 0.3],City,False,0.0,0.0,0.006111111111111111,0.0,1,0.0,N,True,0.18,0.000134,2.3e-05,0.000173,274.16,3.41,True,0.308,0.000263,4.6e-05,0.000308,274.16,3.41,True,0.012,8e-06,2e-06,1e-05,274.16,3.41,True,664.833,0.430171,0.087767,0.494682,274.5,3.41,Cautious,low,True,0.082,7.4e-05,0.0,7.8e-05,274.5,3.41,True,8.759,0.008682,0.0,0.008673,274.5,3.41,,9.95794600021327,0.047778001317055896,,,,,,,,,,,,,,
21,2025-12-05T13:07:18.802155+00:00,2025-07-02T17:47:23.829511,24.0,1488.0,11.0,66.0,-6.0,39.0,13.0,69.41,-5.8432524,-35.1975495,-0.2201165576856916,-0.07726431480503937,9.900065989623018,cautious,False,0.097145999973236,gasolina,1.0,46.84119200004488,0.0001300000462833,True,Cidade,[0.63 0.37],171.40730200003418,0.0,0.0527777777777777,15503.449503138592,738.2595001494568,A,28.5,487.9,60.4,,,,0.0,4.302336460595322,-3.4030183101931186,0.5167263717880202,9.902814128933255,0.0,[0.67 0.33],City,False,0.0,0.0,0.006666666666666667,0.0,1,0.0,N,True,0.131,9.3e-05,1.6e-05,0.000122,274.5,3.41,True,0.257,0.000258,0.0,0.000256,274.5,3.41,True,0.008,7e-06,0.0,8e-06,274.5,3.41,True,321.137,0.260144,0.059821,0.31684,274.8,3.41,Cautious,low,True,0.062,4.2e-05,7e-06,5.5e-05,274.8,3.41,True,9.398,0.009097,0.000219,0.00931,274.8,3.41,,10.187464000409818,0.03444399953878019,,,,,,,,,,,,,,
