row_id,ts,Unnamed: 0.1,Unnamed: 0,timestamp,speed,rpm,engine_load,coolant_temp,timing_advance,intake_temp,throttle,fuel_level,latitude,longitude,accel_x,accel_y,accel_z,driver_behavior,teda_flag,teda_inference_time,fuel_type,fuel_type_prob,fuel_type_inference_time,mmcloud_inference_time,eco,tipoVia,tipoVia_prob,city_highway_inference_time,instant_fuel_consumption,distancia,consumo_total,consumo_medio,notaImetro,tempAmbiente,radar_area,temp_rasp,radar_area_original,has_acidente,has_multa,ground_truth,_ts_float,maf,road_type,gyro_z_dps,gyro_x,gyro_y,gyro_z,accel_magnitude,city_highway_int,city_highway_prob,city_highway,maf_estimated,co2_emission,co2_emission_per_km,total_distance,total_consumption,consumption_count,average_consumption,heading,m.teda.run.ok,m.teda.run.wall_ms,m.teda.run.cpu_user_s,m.teda.run.cpu_sys_s,m.teda.run.thread_cpu_s,m.teda.run.rss_mb,m.teda.run.mem_pct,m.mmcloud.process_point.ok,m.mmcloud.process_point.wall_ms,m.mmcloud.process_point.cpu_user_s,m.mmcloud.process_point.cpu_sys_s,m.mmcloud.process_point.thread_cpu_s,m.mmcloud.process_point.rss_mb,m.mmcloud.process_point.mem_pct,m.rf.fuel_type.ok,m.rf.fuel_type.wall_ms,m.rf.fuel_type.cpu_user_s,m.rf.fuel_type.cpu_sys_s,m.rf.fuel_type.thread_cpu_s,m.rf.fuel_type.rss_mb,m.rf.fuel_type.mem_pct,m.rf.city_highway.ok,m.rf.city_highway.wall_ms,m.rf.city_highway.cpu_user_s,m.rf.city_highway.cpu_sys_s,m.rf.city_highway.thread_cpu_s,m.rf.city_highway.rss_mb,m.rf.city_highway.mem_pct,policy_behavior,policy_severity,m.agent.behavior.ok,m.agent.behavior.wall_ms,m.agent.behavior.cpu_user_s,m.agent.behavior.cpu_sys_s,m.agent.behavior.thread_cpu_s,m.agent.behavior.rss_mb,m.agent.behavior.mem_pct,m.agent.safety_gps.ok,m.agent.safety_gps.wall_ms,m.agent.safety_gps.cpu_user_s,m.agent.safety_gps.cpu_sys_s,m.agent.safety_gps.thread_cpu_s,m.agent.safety_gps.rss_mb,m.agent.safety_gps.mem_pct,heading_message,orch_run_ms,orch_llm_enqueue_ms,llm_message,llm_source,llm_latency,llm_total_tokens,llm_input_tokens,llm_output_tokens,llm_total_ms_client,llm_cpu_avg_pct,llm_cpu_max_pct,llm_rss_peak_mb,llm_proc_samples,llm_proc_pid,llm_metrics_source,llm_agent_inserted_behavior_prf
11,2025-11-29T21:42:05.431301+00:00,10,10,2025-07-01T19:40:14.272815,0.0,840.0,33.0,72.0,-3.0,0.0,17.0,97.65,-5.8431992,-35.1977246,-0.13679714038799018,-0.028816146044577162,10.148459707183536,cautious,False,0.0811109999858672,Gasoline,1.0,37.48216699997897,9.300001124756818e-05,True,Cidade,[0.71 0.29],133.56215900000734,0.0,0.0,64.4594217373188,5.859947430665346,A,28.5,419.1,58.7,419.1,False,False,nenhum,,,,0.0,-0.2892700581411711,4.600921919864193,-1.1648161117305977,10.149422557772384,0.0,[0.78 0.22],City,False,0.0,0.0,0.0,0.0,1,0.0,N,True,0.078,6.9e-05,0.0,7.4e-05,333.81,4.15,True,0.153,0.000152,0.0,0.000151,333.81,4.15,True,0.008,5e-06,0.0,6e-06,333.81,4.15,True,151.502,0.10756,0.043061,0.150614,333.81,4.15,Cautious,low,True,0.017,1.3e-05,2e-06,1.6e-05,333.81,4.15,True,1.746,0.001572,0.000177,0.001747,333.81,4.15,,1.943515002494678,0.02929699985543266,Behavior: Cautious. PRF zone: none. Cautious driving is crucial for safety and fuel economy.,model,,85,73,12,1268,146.26923076923077,196.8,631.203125,13,42051,server+client,True
12,2025-11-29T21:42:06.695960+00:00,11,11,2025-07-01T19:40:17.546931,0.0,840.0,33.0,72.0,-3.0,0.0,17.0,97.65,-5.8431992,-35.1977246,0.06122685930338956,0.26400518420811536,10.13511950655029,cautious,False,0.0804260000109025,Gasoline,1.0,35.07078700002353,0.0001110000198423,True,Cidade,[0.71 0.29],114.66123200000312,0.0,0.0,64.4594217373188,5.371618478109901,A,28.5,419.1,58.2,419.1,False,False,nenhum,,,,0.0,3.2577754780498047,-1.9975864007623834,1.9640176345703528,10.138742272966855,0.0,[0.78 0.22],City,False,0.0,0.0,0.0,0.0,1,0.0,N,True,0.269,0.000224,2.5e-05,0.000259,333.81,4.15,True,0.666,0.00067,7.5e-05,0.000669,333.81,4.15,True,0.075,5.1e-05,0.0,6.1e-05,333.81,4.15,True,247.282,0.181642,0.026972,0.206635,333.81,4.15,Cautious,low,True,0.027,2.2e-05,3e-06,2.5e-05,333.81,4.15,True,4.552,0.004499,6.2e-05,0.004555,333.81,4.15,,4.860547000134829,0.01137000072048977,,,,,,,,,,,,,,
13,2025-11-29T21:42:07.863898+00:00,12,12,2025-07-01T19:40:21.045766,0.0,750.0,38.0,72.0,-3.0,0.0,17.0,97.65,-5.8431992,-35.1977246,-0.1530260924028426,-0.1516542650693642,10.45076799836808,cautious,False,0.0824640000018916,Gasoline,1.0,33.504874000016116,0.0001299999894399,True,Cidade,[0.62 0.38],114.55638000001044,0.0,0.0,72.19455234579706,5.553427103522851,A,28.5,465.5,59.3,465.5,False,False,nenhum,,,,0.0,-1.821600151995686,-1.7040292567183513,1.0168082379824188,10.452988460568786,0.0,[0.64 0.36],City,False,0.0,0.0,0.0,0.0,1,0.0,N,True,0.145,0.000128,0.0,0.000138,333.81,4.15,True,0.296,0.000296,0.0,0.000296,333.81,4.15,True,0.007,5e-06,0.0,6e-06,333.81,4.15,True,154.808,0.121829,0.027785,0.149608,333.81,4.15,Cautious,low,True,0.018,1.3e-05,2e-06,1.6e-05,333.81,4.15,True,1.777,0.001596,0.000184,0.001778,333.81,4.15,,1.9741819996852428,0.008185001206584275,,,,,,,,,,,,,,
14,2025-11-29T21:42:09.025776+00:00,13,13,2025-07-01T19:40:24.350059,0.0,750.0,38.0,72.0,-3.0,0.0,16.0,97.65,-5.8431992,-35.1977246,-0.10319242333780732,-0.47816728448366663,9.754277741870293,normal,False,0.0805189999937283,Gasoline,1.0,33.5078360000125,0.0001300000178616,False,Cidade,[0.64 0.36],115.31527100001426,0.0,0.0,75.42714424187753,5.387653160134109,A,28.5,446.5,57.1,446.5,False,False,nenhum,,,,0.0,2.6406839882610917,2.244259365659093,-2.72078046620579,9.766536074460127,0.0,[0.63 0.37],City,False,0.0,0.0,0.0,0.0,1,0.0,N,True,0.218,0.000165,1.9e-05,0.000202,333.81,4.15,True,0.275,0.000245,2.9e-05,0.000274,333.81,4.15,True,0.005,4e-06,1e-06,5e-06,333.81,4.15,True,150.917,0.130953,0.019829,0.150774,333.81,4.15,Cautious,low,True,0.021,1.5e-05,2e-06,1.9e-05,333.81,4.15,True,1.911,0.001916,0.0,0.001913,333.81,4.15,,2.1483669988811016,0.00912899849936366,,,,,,,,,,,,,,
15,2025-11-29T21:42:10.194125+00:00,14,14,2025-07-01T19:40:27.646525,0.0,750.0,38.0,72.0,0.0,0.0,16.0,97.65,-5.8431992,-35.1977248,-0.4201261759827446,8.604305792347944e-05,9.82833442252827,normal,False,0.0810930000056942,Gasoline,1.0,34.542211000001544,0.0001120000092669,False,Cidade,[0.59 0.41],114.72975099999871,0.0,0.0,75.42714424187753,5.028476282791835,A,28.5,446.5,57.1,446.5,False,False,nenhum,,,,0.0,2.1473993060458776,0.9978648731396431,2.9818444530577484,9.837309771080882,0.0,[0.57 0.43],City,False,0.0,0.0,0.0,0.0,1,0.0,N,True,0.12,9.1e-05,1.1e-05,0.000113,333.81,4.15,True,0.179,0.000152,1.8e-05,0.000169,333.81,4.15,True,0.006,4e-06,0.0,5e-06,333.81,4.15,True,157.196,0.132984,0.024024,0.156997,333.81,4.15,Cautious,low,True,0.064,3.3e-05,4e-06,5.6e-05,333.81,4.15,True,2.81,0.002818,0.0,0.002812,333.81,4.15,,3.4572909971757326,0.013500000932253897,,,,,,,,,,,,,,
16,2025-11-29T21:42:11.358749+00:00,15,15,2025-07-01T19:40:31.096715,0.0,750.0,38.0,72.0,0.0,0.0,16.0,97.65,-5.8431992,-35.1977248,-0.2478933751582303,0.4744190984147957,10.46125219935989,normal,False,0.0862589999996998,Gasoline,1.0,34.15076499999259,0.0001300000462833,False,Cidade,[0.62 0.38],134.0579380000122,0.0,0.0,75.42714424187753,4.7141965151173455,A,28.5,446.5,59.8,446.5,False,False,nenhum,,,,0.0,-2.591282889077088,3.4933787169069834,-2.231754280524104,10.474937812941908,0.0,[0.67 0.33],City,False,0.0,0.0,0.0,0.0,1,0.0,N,True,0.08,7.1e-05,0.0,7.6e-05,333.81,4.15,True,0.169,0.00017,0.0,0.00017,333.81,4.15,True,0.007,5e-06,0.0,7e-06,333.81,4.15,True,153.659,0.129978,0.02368,0.153651,333.81,4.15,Cautious,low,True,0.017,1.5e-05,0.0,1.7e-05,333.81,4.15,True,1.75,0.001753,0.0,0.001751,333.81,4.15,,1.9473110005492344,0.007111000741133466,,,,,,,,,,,,,,
17,2025-11-29T21:42:12.529967+00:00,16,16,2025-07-01T19:40:34.445847,0.0,730.0,36.0,73.0,0.0,0.0,16.0,97.65,-5.8431992,-35.1977248,-0.1558384042826203,0.020678854392086055,10.399522613509047,normal,False,0.0778520000039861,Gasoline,1.0,33.335742999952345,0.0001300000462833,False,Cidade,[0.63 0.37],115.33491999995248,0.0,0.0,77.49364134439473,4.5584494908467486,A,28.5,419.4,57.1,419.4,False,False,nenhum,,,,0.0,1.472423302544291,-2.4763329257161413,3.105759499589462,10.400710735913886,0.0,[0.68 0.32],City,False,0.0,0.0,0.0,0.0,1,0.0,N,True,0.07,5.9e-05,0.0,6.6e-05,333.81,4.15,True,0.146,0.000146,0.0,0.000146,333.81,4.15,True,0.005,4e-06,0.0,5e-06,333.81,4.15,True,157.026,0.137774,0.019243,0.157007,333.81,4.15,Cautious,low,True,0.106,7.6e-05,9e-06,9.4e-05,333.81,4.15,True,2.939,0.002945,0.0,0.002941,333.81,4.15,,3.5982539993710816,0.013018998288316652,,,,,,,,,,,,,,
18,2025-11-29T21:42:13.694461+00:00,17,17,2025-07-01T19:40:37.775572,0.0,730.0,36.0,73.0,0.0,0.0,16.0,97.65,-5.8431992,-35.1977248,0.1446279624509541,-0.42785390853359395,10.404770116534099,normal,False,0.1019260000134636,Gasoline,1.0,49.930161000020234,0.000166999996054,False,Cidade,[0.63 0.37],128.74173200003725,0.0,0.0,89.51851672542148,4.973250929190082,A,28.5,419.4,56.5,419.4,False,False,nenhum,,,,0.0,2.5160316431936227,0.8124989752530674,-1.615720010761308,10.414567556672297,0.0,[0.68 0.32],City,False,0.0,0.0,0.0,0.0,1,0.0,N,True,0.122,0.000107,0.0,0.000116,333.81,4.15,True,0.375,0.000377,0.0,0.000377,333.81,4.15,True,0.011,0.0,7e-06,8e-06,333.81,4.15,True,151.397,0.131339,0.019282,0.150612,333.81,4.15,Cautious,low,True,0.019,1.4e-05,1e-06,1.7e-05,333.81,4.15,True,1.92,0.001927,0.0,0.001922,333.81,4.15,,2.162922999559669,0.009000003046821803,,,,,,,,,,,,,,
19,2025-11-29T21:42:14.854720+00:00,18,18,2025-07-01T19:40:41.176958,0.0,730.0,36.0,73.0,-4.0,0.0,16.0,97.65,-5.8431992,-35.1977248,0.40089525863639086,0.21592023529620719,9.70167568320314,normal,False,0.0896109999644068,Gasoline,1.0,33.747301000005336,0.0001290000000153,False,Cidade,[0.67 0.33],116.02151499999992,0.0,0.0,89.51851672542148,4.711500880285341,A,28.5,419.4,59.3,419.4,False,False,nenhum,,,,0.0,0.44220599591179965,-2.0717993070817475,0.9906377333992831,9.712355513389253,0.0,[0.67 0.33],City,False,0.0,0.0,0.0,0.0,1,0.0,N,True,0.175,0.000159,0.0,0.00017,333.81,4.15,True,0.211,0.000212,0.0,0.000212,333.81,4.15,True,0.009,7e-06,0.0,8e-06,333.81,4.15,True,149.168,0.117808,0.031194,0.148977,333.81,4.15,Cautious,low,True,0.048,3.7e-05,0.0,4.3e-05,333.81,4.15,True,2.056,0.002061,0.0,0.002057,333.81,4.15,,2.397792002739152,0.009258998034056276,,,,,,,,,,,,,,
20,2025-11-29T21:42:16.161100+00:00,19,19,2025-07-01T19:40:44.529183,0.0,730.0,36.0,73.0,-4.0,0.0,16.0,97.65,-5.8431992,-35.1977251,0.3910865085971761,-0.22425666306811465,10.062358226547097,normal,False,0.0869450000209326,Gasoline,1.0,33.60965199999555,0.0001109999629989,False,Cidade,[0.64 0.36],115.65842100003464,0.0,0.0,89.51851672542148,4.475925836271074,A,28.5,419.4,57.1,419.4,False,False,nenhum,,,,0.0,-0.8730370621001473,3.462503854575619,-4.114660323514352,10.0724521735026,0.0,[0.7 0.3],City,False,0.0,0.0,0.0,0.0,1,0.0,N,True,0.191,0.000163,0.0,0.000181,333.81,4.15,True,0.213,0.000215,0.0,0.000214,333.81,4.15,True,0.019,1.3e-05,0.0,1.6e-05,333.81,4.15,True,291.212,0.266655,0.023717,0.290362,333.81,4.15,Cautious,low,True,0.02,1.6e-05,2e-06,1.9e-05,333.81,4.15,True,3.79,0.003799,0.0,0.003793,333.81,4.15,,4.065697001351509,0.012388998584356159,,,,,,,,,,,,,,
21,2025-11-29T21:42:17.331677+00:00,20,20,2025-07-01T19:40:47.904432,0.0,707.0,36.0,74.0,-4.0,0.0,16.0,97.65,-5.8431992,-35.1977251,-0.27382783464197147,-0.01253028630690467,9.8332702856621,normal,False,0.0827410000283634,Gasoline,1.0,33.68324500002018,0.0001110000198423,False,Cidade,[0.65 0.35],138.35167700000284,0.0,0.0,92.43071741097268,4.401462733855842,A,28.5,415.26,54.9,415.26,False,False,nenhum,,,,0.0,4.207402781497375,2.019559994593859,-4.047267685196088,9.837090179620438,0.0,[0.62 0.38],City,False,0.0,0.0,0.0,0.0,1,0.0,N,True,0.076,5.8e-05,7e-06,7.2e-05,333.81,4.15,True,0.177,0.000158,1.9e-05,0.000177,333.81,4.15,True,0.007,6e-06,1e-06,7e-06,333.81,4.15,True,155.477,0.139513,0.015953,0.155459,333.81,4.15,Cautious,low,True,0.02,1.6e-05,2e-06,1.9e-05,333.81,4.15,True,3.614,0.003624,0.0,0.003616,333.81,4.15,,3.9011970002320595,0.011980999261140823,,,,,,,,,,,,,,
